,Zipcode,Latitude,Longitude,Address,prices,time
0,41022,-84.7478,38.9624,"1022 O00268795523 O52
ACCT",$3.00,13:23
0,20124,-77.3818,38.7818,,,22:00
0,182010,,,1 ord,,7:20
0,,,,,,
0,184708,,,,$89,
0,02886,-71.4476,41.7026,,$7.16,8:10
0,,,,,$5.00,1:00
0,,,,,,
0,50076,-94.8571,41.5768,,,3:31
0,250000000,,,,,
0,19229,,,,$712,8:15
0,10014,-74.0054,40.7339,,$4,
0,220335,,,,,11:31
0,98062,-122.3621,47.4693,,,5:29
0,,,,,,10:35 AM
0,,,,,,
0,18740545,,,,,18:38
0,,,,,$4,
0,125183,,,,$0.70,
0,00000563,,,,,
0,,,,,,
0,10997,-73.956,41.3915,4 crew cn hoard,$12,05:23
0,,,,,$3,21:56
0,,,,,,
0,94108,-122.4079,37.7929,5 funn Street,,9:36
0,,,,,$88,12:36
0,90066,-118.4298,34.003,,$9.45,1:33
0,,,,,,
0,,,,,,
0,94105,-122.3892,37.7864,30 FREMONT ST.,$5.00,12:06PM
0,1775816,,,,,
0,38320,-88.1119,36.0556,,,07:42
0,01211,,,,,
0,19501,-76.0577,40.2423,,,
0,,,,5 being the most,,19:19
0,02933,,,1037 Chestnut St,,
0,75014,-96.7776,32.7673,,,
0,,,,,,6:56
0,33141,-80.1446,25.8486,300 72th Street,,10:53 PM
0,49007,-85.5882,42.3024,,,2:38 PM
0,11218,-73.9758,40.6424,847 A Union Street,,12:19 pm
0,10036,-73.9918,40.7597,,,13:41
0,64000,,,,,
0,91105,-118.1636,34.1355,,,13:06
0,,,,,,
0,203300,,,,,
0,,,,20 Portman Square,,22:55
0,,,,,,
0,13780683,,,,,19:23
0,75063,-96.9598,32.9247,,,
0,,,,,,
0,98119,-122.3643,47.6379,1 Guest,$15,3:28
0,40058,-85.1242,38.4941,,,
0,,,,,,
0,010093,,,4631 Sst,,22:40
0,,,,,$6.95,
0,,,,,,
0,,,,8 Ha g ct,$2,
0,,,,,$9,
0,,,,,,
0,,,,,,15:46
0,,,,,,
0,134504269,,,8 August,,
0,,,,,,
0,60007,-87.9931,42.0076,"76 it
CREDIT CARD",$9.78,11:24
0,200910135,,,,,12:04
0,,,,,$9.28,
0,,,,,,
0,190247,,,,$2.24,02:08
0,,,,,,
0,142201,,,,,11:49
0,,,,,,
0,70116,-90.0646,29.9686,1 Che 1750 Gst,,7:42PM
0,215230,,,,,
0,,,,,$40.48,
0,,,,,,
0,05342,-72.8071,42.7778,313 S ROOSEVELT DR,$25.00,12:28PM
0,,,,,,
0,10857,,,957 Keefer Street,,
0,,,,,,
0,,,,,,
0,20011,-77.0203,38.9518,,,19:09
0,4151757,,,,$2.89,
0,,,,,,
0,,,,,"$1,659",16:18
0,,,,,$1,
0,60610,-87.6336,41.9033,,,
0,1060284,,,1 Lobster Benedict,,03:54
0,75149,-96.6082,32.7678,,,
0,,,,,,10:56
0,23149,-76.5921,37.5949,,,11:01
0,,,,,,
0,50026,-94.4415,41.8341,,,9:21
0,,,,,,6PM
0,,,,,,
0,16012,,,1 the 7750 Gst,,2PM
0,48600,,,,,
0,11927,,,,$2.0,
0,14850,-76.4966,42.4406,,$5.95,
0,,,,,,
0,42135401,,,,,13:52
0,,,,,,
0,33131,-80.1895,25.7629,777 Brickell Ave.,,
0,,,,51 HB MAMA st,$9.6,15:50
0,10003,-73.9892,40.7313,220 Park Ave,,1:00 PM
0,,,,"5000 Roberts Lake Dr,",,2:30 PM
0,65748,,,"405 Route 10 fast
Fast",$8,
0,,,,,,
0,,,,,$9,
0,00241,,,,$0.00,
0,,,,,$5.49,09:26
0,2038601,,,,$9,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,19:24
0,,,,,$5.22,
0,35785,,,,,1:33
0,,,,,,
0,204388,,,,,
0,32935,-80.6524,28.1384,,,08:13
0,10400,,,,,
0,,,,,$0.68,
0,12345,-73.9396,42.8142,,$9,19:07
0,,,,,,
0,8896862,,,681 SUNRISE AVE,$3.89,5:57PM
0,000206,,,,$69.00,
0,,,,,,
0,,,,,,
0,60137,-88.0648,41.8661,"00 pl
woodford",,10:43 PM
0,374482,,,,$6.50,19:57
0,140812009,,,,,
0,121800,,,,,
0,,,,,,
0,,,,,,
0,,,,,$9.99,12:59
0,10036,-73.9918,40.7597,,,8:13PM
0,,,,,,
0,61493,,,,,
0,90028,-118.3254,34.1005,1 Chk 1114 Gst,,01:53PM
0,27580396,,,,$0.50,15:49
0,,,,,,
0,839424,,,,$ 5.64,
0,84060,-111.5018,40.6524,,,05:27PM
0,84009,-111.9297,40.5622,,,
0,444999,,,,,01:34PM
0,,,,,$9,
0,,,,,,
0,,,,,$00,
0,928627,,,"286 8193
BST","$
928627",21:52
0,,,,,,
0,,,,,$70.20,
0,542929866,,,9984 YORK RD,$245199763161,15:87
0,23079,-76.689,37.73,6455 Old Monrae Road,$4.51,
0,,,,,,
0,,,,,$6.00,
0,24122,-79.7175,37.407,,,
0,,,,,$169,
0,400776,,,,,18:09
0,35022,-86.9657,33.3224,0262 HI OOOOZINSPECT,$ 168,
0,48212,-83.0583,42.4081,,,
0,,,,,$9.19,
0,,,,,,
0,,,,,,
0,,,,,,
0,61493,,,,,
0,,,,,,
0,11067,,,,$318,1:36 PM
0,90460953,,,,$45,
0,90401,-118.4907,34.0176,1345 ind St,$156.81,
0,30019,-83.8795,33.9883,00 Gift Card!,$50.00,1:04
0,00088,,,,$0.8,
0,58103,-96.8123,46.8564,9350 45th st,$20,09:06 PM
0,,,,,"$1,659",16:18
0,1100600,,,,,
0,,,,,,
0,,,,,,
0,0336268,,,,,
0,,,,,,
0,,,,,$900,
0,,,,,$9.28,
0,,,,,,21:24
0,,,,,,
0,,,,,,
0,,,,,,
0,9860426,,,,$8.95,14:48
0,349902,,,,,
0,,,,313 Orchard Road,,08:04
0,18564,,,,$3.08,12:06
0,,,,,,
0,95128,-121.9356,37.3163,2014 ist,,
0,,,,1 TOAST,$0,08:12AM
0,,,,,,9:49
0,03801,-70.8052,43.0729,182 State Rd,$9.70,12:07 PM
0,,,,,,
0,10875,,,"50 Shake Shack gift card,",$50,
0,,,,,,02:11 Pm
0,6191120,,,,,
0,77069,-95.5208,29.9863,,,
0,100408,,,,,
0,,,,,,
0,57755,-103.3491,45.8366,,,
0,21212,-76.61,39.3626,6 YORK RD,$ 3.35,16:25
0,3304353,,,1684 Guest.,,
0,3798213,,,,$77.29,
0,34957,-80.2277,27.2356,8735 South Ocean Drive,,
0,,,,,,
0,,,,,,
0,,,,,,
0,9288199,,,,,
0,073700512,,,,,08:48
0,,,,,,
0,78704,-97.7658,30.2428,1624 Barton Springs Road,,4:29 PM
0,032888105,,,,$24.90,
0,,,,,,
0,,,,,,
0,,,,,,12:12
0,11514,-73.6119,40.7512,"125 Voice Rd,",$7.67,4:40
0,,,,,,
0,11329,,,,$28.50,9:27 AM
0,5612300,,,,,
0,,,,,,
0,,,,,,19:27
0,14619-6941,,,,$10,
0,10205,,,,$70.65,
0,,,,,,
0,,,,,$47.98,1:17
0,30066,-84.5038,34.0378,,$13.21,9:56 PM
0,00003294,,,,,
0,148946,,,,$9.90,7:54 PM
0,,,,,,
0,10040,-73.9296,40.8583,,,7:43 PM
0,194080,,,,,12:19
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,$12.97,
0,209471808,,,,$7.50,
0,18912,-75.0599,40.3237,,$28.23,1:17
0,90053,-118.2437,34.0522,,,6:50
0,0047759,,,,$004775,2:19
0,047097201,,,10 Hich Street,,11:18
0,10031,-73.9507,40.8246,,,08:10
0,119321495,,,66 Wellington Street,$9.00,12:54
0,,,,,$764,10:18
0,,,,,,
0,,,,,,
0,,,,,,
0,568900,,,"90 A
Foust",,
0,30323,,,"435 1890
GST",,7:29
0,,,,"02 QUEENS BLVD
FOREST",,19:26
0,75200,,,,$3.23,
0,,,,,,
0,,,,,,
0,49505,-85.6309,43.012,,,
0,,,,,,
0,70166,-90.0751,29.9546,00 Gift Card!,$9.23,
0,10000,,,,,10:27
0,10014,-74.0054,40.7339,,$4,
0,,,,,,
0,,,,,,
0,,,,,$84.05,
0,,,,,,
0,,,,,,7:06 PM
0,84092,-111.7467,40.5834,,$75.65,06:34 PM
0,,,,,,
0,,,,,$33,
0,,,,,$17.46,15:45
0,002966104,,,,,
0,10469,-73.8495,40.8702,,,
0,,,,,,
0,,,,,$40.48,
0,90038,-118.3215,34.0898,5890 WELROSE AVE,,2:18
0,98000,,,,,
0,,,,,,
0,4404959,,,,,19:38
0,123456,,,0 order Q card,,
0,96121,-120.3895,40.1828,,,02:36
0,,,,,$6,
0,939099229,,,,$30.51,
0,0000107,,,,$4,
0,,,,,,
0,6770004,,,,,17:02
0,,,,150 First Street,,
0,23952,-78.2915,36.9291,4 Transt,$ 9.36,14:39
0,10108,-73.9772,40.7808,2525 West,$2,19:58
0,10009,-73.9796,40.7262,,,
0,,,,,$8,
0,93612,-119.7106,36.8149,710 WEST SHAW AVENUE,,7:29
0,1821714,,,"1 nee
Acct",$0.00,14:23
0,,,,,,
0,196819,,,,,
0,50026,-94.4415,41.8341,,,9:21
0,,,,1 Chk 2095 Gst,,
0,14035,-78.8499,42.4906,4035 West Capitol Dr.,,
0,490310,,,,,10:30
0,,,,,,20:24
0,,,,,$5.00,
0,,,,,,
0,02073,,,59 High Road,,18:29
0,,,,,,
0,,,,,,
0,16937,-77.7111,41.9656,,$4.45,4:17
0,000000077,,,,,
0,23870,-77.4683,36.8143,,,
0,94103,-122.4147,37.7725,,$6.19,
0,,,,,$41.34,7am
0,00721,,,1 Nugget 12ct,$9.80,8:59
0,,,,"7 BOOMER wean
0
fast",,
0,,,,,,
0,90035,-118.3806,34.0531,,,07:18PM
0,,,,,,
0,019908,,,,$6.62,
0,,,,,,
0,056132800,,,,,
0,63044,-90.4161,38.7506,,$6.00,8:55
0,,,,,$200,
0,71105,-93.7143,32.4589,6815 Youree Dr,,1:51
0,10400,,,,,
0,0267068,,,,,13:05
0,069831,,,,$355,5:94
0,11494,,,,,
0,,,,,,
0,5961528,,,,,
0,39747,-89.5696,33.4165,,,
0,,,,,,
0,00201029,,,,,
0,33142,-80.232,25.813,3900 Nw Ziet St,$15.26,7:37 PM
0,502580,,,"5 gRRpaMmta
Bee SAVE",$30,
0,954565,,,,,20:36
0,93906-2015,,,,$ 6.00,05:01
0,11365,-73.7951,40.7374,05 190TH Street,,10:33
0,39747,-89.5696,33.4165,,,
0,241160066,,,,,21:15
0,,,,,,20:12
0,,,,,,
0,14555,-76.9835,43.2546,,,
0,93903,,,,$14.00,
0,54806,-90.7388,46.5586,,$47.58,2:07
0,,,,,,
0,,,,,,
0,10469,-73.8495,40.8702,,,
0,,,,,,
0,75080,-96.7452,32.966,,$9,2:56
0,,,,,$ 55.54,
0,00109,,,"0 ANNA
re 1
st",,
0,48917,-84.6244,42.7376,,$9.49,15:42
0,,,,,,
0,,,,9 fogs Benedict,,10:16
0,200699554,,,,$90.00,
0,040920,,,,,
0,19325,,,16 South Water St.,$9.00,5:20 PM
0,92191,-117.1573,32.7153,,,
0,,,,,,7:18 AM
0,,,,,$80,
0,90003,-118.2727,33.9653,,"$
3",09:39
0,046198,,,,$14.20,10:58
0,141999,,,,,6:11
0,,,,"409 WASHINGTON ST,",$8,
0,,,,,,
0,1512590,,,,,
0,,,,,,10:51
0,,,,,,
0,,,,,,07:04
0,00061,,,,$1,
0,,,,,,
0,012539999,,,,,
0,,,,,,8:08pm
0,,,,,,
0,02073,,,59 High Road,,18:29
0,20185,-77.8799,38.993,,,
0,,,,,$21,1:06
0,04801,,,,,
0,,,,,,
0,30131,,,,$7,
0,,,,,,
0,000047,,,,$9,12:54
0,100108,,,,,
0,00834,,,,,
0,,,,,,
0,568900,,,"90 A
Foust",,
0,,,,,,
0,112204201,,,,,12:45
0,,,,,,
0,47828400,,,586 Ty AVE,,15:93
0,10108,-73.9772,40.7808,2525 West,$2,19:58
0,,,,,,
0,,,,,,
0,07105,-74.1563,40.7271,,$15.02,6:44
0,,,,,,
0,09597,,,,,
0,,,,,,
0,,,,1301 Boulston St.,$100.00,
0,96446,,,,$95,
0,50322,-93.723,41.6295,3621 Merle Hay Rd.,,
0,,,,,,
0,88524,-106.3,31.6948,,$20.74,12:03
0,034723,,,,,11:55
0,,,,,,
0,,,,,$17,
0,1657367,,,708 High Road,,15:50
0,,,,,,
0,328289997,,,,$0.00,5:33
0,,,,,,
0,60801,,,,,
0,,,,,,
0,57478406,,,,,
0,,,,,,
0,10455,-73.9072,40.8153,,,
0,14422,-78.0629,43.0738,,,
0,28341919,,,,$2,
0,000047,,,,$9,12:54
0,66017188,,,19 Gst,,13:19
0,,,,"120 tag aN
rd",,
0,9961080,,,,,3:50
0,,,,,,
0,,,,,,
0,,,,,,
0,18920,-75.0804,40.5087,,$662,
0,,,,,,
0,14048,-79.3283,42.4877,,,14:19
0,,,,,,
0,,,,,,
0,,,,,,
0,134152982,,,,,7:45
0,1775816,,,"7410 veh
GST",,
0,03051,-71.4121,42.769,,,
0,,,,,,
0,619256199,,,,$3.60,12:45
0,10000,,,,,10:27
0,,,,,,
0,,,,,,
0,412698,,,,,
0,,,,"50 is
cents each S
Guest",$9,
0,,,,,$7.95,
0,,,,,$30,
0,92101,-117.1593,32.7185,"1045 SAGE 0 ao
ay tk BY gst",,
0,77076,-95.3834,29.858,,$7.99,
0,120989330,,,,$12.50,16:24
0,10076,,,,,12:56 PM
0,,,,,,
0,11735,-73.4327,40.7315,354 Main Street,$9,5:24 PM
0,,,,,,
0,,,,,,
0,,,,,,
0,50401543,,,,,
0,94103,-122.4147,37.7725,370 14th sq,$6.45,9:07
0,,,,,,
0,,,,,,5:26
0,28002,-80.2001,35.3501,,,
0,47723,,,,,2:21
0,,,,,,
0,,,,,,
0,29223,-80.9167,34.0853,,,
0,94108,-122.4079,37.7929,431 Bush St,,12:09
0,,,,1 Chk 4988 est,,01:26PM
0,677239419,,,,$001,15:09
0,,,,,$11.77,3:50
0,,,,,,
0,,,,,,
0,,,,,,8:01 PM
0,,,,,$10.0,
0,,,,,,
0,,,,,,06:22
0,,,,,$50,
0,,,,,,
0,95366,-121.1284,37.7491,,,9:16
0,,,,,,
0,92121,-117.2035,32.8919,,,
0,,,,,,
0,,,,,,
0,03741-,,,"290 Orchard Road,",,85:08
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,188613,,,36 Purvis Street,,12:45 PM
0,21263,-76.6205,39.2847,10 CARD,$16.28,6:00
0,24469235,,,,,
0,,,,,,19:10
0,573154,,,,$3,
0,,,,,,
0,11728711,,,,,15:35
0,79109,-101.8868,35.1663,50 7710 Hilside Dr,$7.99,
0,,,,,,07:09
0,,,,,,18:47
0,,,,,$6,
0,19174,,,,,8:47
0,31210,-83.7455,32.8926,,,4:49 PM
0,,,,,,
0,,,,,,17:50
0,,,,,,
0,,,,,,
0,,,,,,21:30
0,,,,74 Abbey St.,,
0,35785,,,,,1:33
0,72879995,,,,,
0,,,,,,
0,,,,,,
0,,,,,,15:48
0,,,,"0204 ay
Ndr",,
0,,,,0 2 KINNY Crust,$93.95,
0,,,,,,
0,019908,,,,$6.62,
0,000000000,,,,,
0,37000,,,,,10:06
0,32935,-80.6524,28.1384,,,08:13
0,,,,,,
0,,,,,,
0,1328540,,,,,03:49
0,02208,,,,,
0,,,,,$9,4:52
0,,,,"01 44
PIC ULTRA 8G OMG St",$11.00,
0,,,,,,
0,400115,,,4854 GST,,7:08PM
0,31512,-82.9976,31.5367,1 Guest’,$646,
0,69696969,,,,$196,
0,30194,,,4211 Waialae Ave,"$1,000",9:45 PM
0,,,,,$18.40,18:47
0,,,,,,
0,393132,,,,,15:58
0,21211,-76.6336,39.3316,1119 WEST 41ST ST,$ 3.99,12:17
0,,,,,$9.20,
0,,,,,,
0,98023,-122.3612,47.3104,,$41,10:33
0,,,,,,
0,,,,,,
0,16728,-78.6651,41.4159,,$8.00,6:17
0,2016077,,,,$4,12:35
0,,,,,$5,
0,,,,,,
0,,,,,$7,3:70 PM
0,40041,-85.6622,38.2536,,,
0,,,,,$31.43,
0,100108,,,,,
0,,,,,,
0,,,,,,
0,03051,-71.4121,42.769,,,
0,30003000,,,,,
0,,,,,,
0,,,,,,16:50
0,073709512,,,,,
0,000130272,,,,,
0,,,,,,
0,,,,,,
0,90254,-118.3955,33.8643,844 Hermosa Ave,,
0,,,,,$579,
0,031706478,,,,,
0,190202014,,,"1 Tepe Avenue,",,21:08
0,6573338,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,11:55
0,,,,,,
0,,,,,,
0,,,,,,
0,30062,-84.4633,34.0025,4101 ROSWELL RD.,$175.89,03:53 PM
0,17990,,,,$67,3:36AM
0,,,,,,
0,,,,,,
0,85710,-110.824,32.2138,,$6.75,16:20
0,,,,,,
0,,,,,,
0,,,,50 GST,,01:26
0,02710-4000,,,,$200,
0,749504,,,,,14:48
0,10011,-73.9996,40.7402,699 6th Avenue West 23rd,$50.59,03:30
0,,,,,,
0,,,,,,
0,,,,,,
0,207478,,,,$8.00,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,391495,,,,$36.15,
0,,,,,,
0,,,,,$83.17,
0,10101010,,,,$2.9,4:01PM
0,14407,,,,,2:00
0,,,,,,
0,66223,-94.661,38.8619,29 West tStst Street,$40,08:56
0,000033564,,,,,
0,,,,,$108.73,
0,,,,402 L9G LL SDR,,
0,,,,,,6:55
0,,,,,,
0,,,,,,
0,91100,,,,$00,
0,900273869,,,,$51.2,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,"$
1",
0,02904,-71.4378,41.8541,,$1,4:52
0,,,,,,9:18
0,,,,,,
0,,,,,$3.74,7:53
0,,,,,,
0,,,,,,
0,,,,,,
0,11900,,,,,
0,,,,,,8:28
0,532696,,,,,6:37
0,75063,-96.9598,32.9247,,,
0,123456,,,,,
0,98119,-122.3643,47.6379,1 Guest,$15,3:28
0,,,,,$6,
0,45209,-84.4278,39.1516,,,02:49PM
0,28803,-82.518,35.5393,"0 AN
Transact",$26.06,
0,70047,-90.3682,29.9642,6 RIVER ROAD,$7.79,
0,,,,,,20:08
0,,,,,,
0,63026,-90.4683,38.5015,,,
0,,,,,,
0,193485,,,,,1:00
0,015234182,,,,,
0,,,,,,
0,111231,,,,,
0,100000000,,,,,
0,,,,,,
0,407524,,,,,
0,120989330,,,,$12.50,16:24
0,,,,,,
0,,,,,,
0,,,,,,
0,3304353,,,1684 Guest.,,
0,137543952,,,,,
0,882901785,,,995 Benedict,$ 41.00,
0,90159,,,,,
0,,,,,,14:11
0,10007,-74.007,40.7139,,,11:95 aM
0,,,,,,
0,6725286,,,,,00:08
0,,,,,$4,
0,95124,-121.9229,37.2563,,,4:02
0,,,,,$25,
0,,,,,,3:02
0,,,,,,
0,,,,,,
0,,,,,$5.32,6:13
0,,,,,,
0,,,,,$26.75,
0,,,,,,1:32
0,,,,,,
0,971465,,,,$2.06,
0,5961528,,,,,
0,20008,-77.0599,38.9363,,,07:12PM
0,,,,,$32.07,
0,29223,-80.9167,34.0853,,,
0,,,,,,
0,,,,,,9PM
0,,,,,,
0,1045078,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,102730843,,,,,
0,31904,-84.9785,32.5161,,,11:01 PM
0,35785,,,,,1:33
0,,,,,,
0,,,,,,
0,,,,,,
0,113533,,,,,8:27
0,,,,,,
0,,,,,,2:44
0,48162,-83.4448,41.9293,,,10:29 AM
0,,,,,$25.75,
0,,,,,,
0,02673,-70.2363,41.6614,,$5,1:06
0,,,,,,
0,800000169,,,1525 EAST JOPPA RD,$ 3.79,19:31
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,110016,,,,,09:54 PM
0,,,,,,
0,21283,,,,$ 6,18:03
0,3712453,,,,$6.77,18:54
0,94962,,,,,
0,39938507,,,,,
0,20046,,,,,12:54 PM
0,,,,,,
0,658905,,,,,
0,,,,,$5,
0,19104,-75.2024,39.9597,3 Credit Card,$7.95,
0,,,,,,
0,125183,,,,$0.70,
0,,,,,,
0,,,,100 Gift Card:,$100,
0,20689,-76.5767,38.649,,$110,19:31
0,209685,,,,,1:07 AM
0,87390253,,,,,00:05
0,,,,,,1:32
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,05:55PM
0,01483,,,6 aission te save,,11:05
0,94608,-122.2804,37.8365,,,
0,19264,,,195 High St,,
0,,,,,,
0,,,,,$7,86:16
0,,,,,,
0,,,,,$938,
0,,,,1 To Go SourD,,
0,,,,,,
0,055967,,,,$ 390.00,
0,,,,,,
0,02073,,,59 High Road,,18:29
0,,,,,,
0,,,,,,
0,,,,"38 ee
me ons st",,
0,80111,-104.8799,39.6123,00 Guest,$66.00,
0,2222222,,,,,
0,,,,,,18:20
0,,,,,,08:59
0,000058,,,,,12:57
0,10408,,,7768 SR 37 East,,03:47 PM
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,65748,,,"405 Route 10 fast
Fast",$8,
0,109867,,,1 2cT,$8.79,03:04 PM
0,,,,,$2,9:09
0,,,,5 dst,,
0,,,,,,
0,,,,,,
0,,,,005 asst,,
0,,,,,$9.28,
0,20021123,,,,,
0,,,,,,
0,66223,-94.661,38.8619,29 West tStst Street,$40,08:56
0,184708,,,,$89,
0,201307,,,,,18:56
0,004107,,,,,
0,,,,,,
0,11372,-73.883,40.7513,19 Roosevelt Ave.,,2:17
0,,,,,,
0,92782,-117.7869,33.7346,9419 PARK AVE.,,11:23 AM
0,,,,,,
0,,,,,,9:56
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,177437,,,,,
0,35022,-86.9657,33.3224,0262 HI OOOOZINSPECT,$ 168,
0,857835431,,,,,1:45
0,75011,-96.8903,32.9537,,,
0,43240,-82.9817,40.1454,,,
0,,,,,"$
1",
0,,,,,,
0,4058632,,,,,
0,72017,-91.3945,34.8733,,,19:38
0,70603121,,,"90 ir
SGST",,
0,,,,,,
0,32935,-80.6524,28.1384,,,08:13
0,1747315,,,163 Tropica Ave,,
0,,,,1 To Go SourD,,
0,,,,,,
0,,,,,$2.95,
0,,,,,,
0,14555,-76.9835,43.2546,,,
0,137500,,,,,07:35
0,,,,,,
0,43570004,,,9001 WEST LAWRENCE AVE,,
0,,,,"0 lk 8
E ye preakf ast",$7,7:21
0,,,,,,21:38
0,90460953,,,,$45,
0,,,,,"$
1",
0,41453833,,,27 OOD St,,
0,19524-3,,,3 Nordhoff St,$5.00,10:00 AM
0,4776364,,,,$ 95,10:41am
0,,,,,$309,
0,,,,,,
0,32174,-81.0882,29.2833,1185 West,$15,5:35pm
0,10012,-73.9983,40.7255,104 Spring St,$32,
0,,,,,,
0,,,,,,
0,00721,,,1 Nugget 12ct,$9.80,8:59
0,,,,"4 Pack
Funky Be act",,11:11 AM
0,,,,,,
0,92606,-117.8224,33.6951,3972 Barranca Pkwy.,,19:46
0,646007243,,,,,2:46
0,39004,,,,,
0,,,,,,2AM
0,,,,,,
0,,,,,,
0,33141,-80.1446,25.8486,300 72th Street,,10:53 PM
0,,,,,,
0,978927678,,,246 ELLIOTT ST,$ 8,11:30
0,,,,,,
0,33141,-80.1446,25.8486,300 72th Street,,10:53 PM
0,,,,,,
0,004530,,,,$886,
0,,,,,,
0,733498,,,"002 733498
101 GALLATIN RD.",$607,22:23
0,,,,"7 fe
aes eect",,
0,,,,1 Chk 2095 fst,,
0,,,,,,
0,,,,,$4,
0,,,,,,
0,503430042,,,,$8.00,
0,5961528,,,,$35,10:04
0,,,,,,
0,,,,,,
0,,,,,$41.40,
0,,,,,,
0,40009,-85.1436,37.4662,,,
0,100001,,,,,
0,,,,5 bzing the most,,19:19
0,48084,-83.1799,42.5627,2800 West,"$
4",07:46
0,,,,,,
0,,,,,$ 5.00,
0,200608288,,,,,
0,,,,,,08:20PM
0,,,,,$100.00,
0,,,,,,
0,,,,,,20:29
0,14701,-79.244,42.0928,4701 Ne 20Th st,$5.25,1:44
0,,,,,,
0,,,,,$4,
0,84092,-111.7467,40.5834,,$75.65,06:34 PM
0,,,,,,
0,,,,,,
0,21114,-76.6802,39.0112,,,
0,,,,,$0,
0,40007,-85.0169,38.4529,1 SeST,,
0,90025,-118.4487,34.0447,,$85,
0,060104,,,,,
0,,,,,,
0,10036,-73.9918,40.7597,211 West 43rd Street,$14.21,12:52pm
0,,,,,,
0,43570004,,,9001 WEST LAWRENCE AVE,,
0,94706,-122.2954,37.89,2020 Shattuck Ave,,8:54 PM
0,17543,-76.3015,40.1846,,$ 6.19,19:48
0,19174,,,,,8:47
0,,,,,,
0,,,,,,
0,36009,-86.2743,31.571,,,
0,,,,,,
0,,,,,,
0,,,,,$13.76,04:11PM
0,,,,,,
0,,,,,$8.10,
0,7001007,,,,$020,
0,50528,-94.5107,43.1507,,$7.00,
0,,,,,,
0,,,,,,
0,50010,-93.6003,42.0379,,,12:14
0,21237121,,,73 WINDMILL STREET,,9:32pm
0,60275,,,,,11:00
0,137543952,,,,,
0,39283666,,,,,
0,10065,-73.9638,40.7651,406 Fast 64th Street,,
0,00002826,,,,,12:25
0,,,,,$9,
0,20124,-77.3818,38.7818,,,22:00
0,10719,,,,$8,14:37
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,012435333,,,"6 ST PANCRAS
WEST",,10:41 PM
0,19991,,,9991 Brookhurst street,,
0,279593,,,,$ 38.96,15:17
0,,,,,,
0,123456789,,,,$9.60,
0,,,,,$8,12:30
0,,,,,,
0,,,,,,
0,68000,,,,,
0,100108,,,,,
0,,,,,,
0,,,,1 dst,,
0,248000,,,1 x Duck Breast,,21:03
0,96446,,,,$95,
0,33139,-80.1564,25.7873,10 ADJUST,,
0,,,,,,
0,01125,,,,$7.00,10:43
0,,,,,,
0,,,,,,
0,02894,-71.7074,41.45,,,15:03
0,780019614,,,,$79,11:05
0,,,,,,
0,,,,,$220.00,13:22
0,,,,"1 99 Bo
YELLOW ONION St",$ 7,19:27
0,,,,,,
0,29405,-79.9913,32.853,,,
0,7010004,,,,$8,17:00
0,,,,,,
0,,,,,,
0,,,,,$2,9:09
0,42136,,,1 PAVE,,14:29
0,83250,-112.1758,42.6336,1 Post,,23:47
0,,,,,,
0,,,,,,21:80
0,661110,,,3 CHK 3422 GST,$339,18:53
0,,,,,,
0,,,,,,
0,20412,-77.0221,38.8953,,,06:40 PM
0,,,,,,
0,000533005,,,,$ 14,
0,118888,,,3313 Hyland Ave.,$9.95,12:16 PM
0,44089,-82.3554,41.41,4503 Liberty Ave.,,4:58 pm
0,000000,,,,$ 71.53,05:35pm
0,70240,,,,$69.39,7:36
0,84119,-112.0011,40.6916,,$7.50,
0,2478585,,,,$7.16,
0,,,,,,
0,,,,,,2:16
0,,,,,,
0,274877,,,,,
0,,,,,,07:56 PM
0,250581,,,,,2:23
0,8801038,,,,,15:26
0,,,,,,
0,169492,,,,,15:28
0,1153283,,,4 OST,,9:28
0,,,,,"$21,768",
0,928627,,,"286 8193
GST",,21:52
0,,,,,,21:02
0,2653877,,,,,
0,1418688,,,,,
0,939101,,,,$62,
0,047813352,,,,,
0,78008,-98.2566,28.767,,,12:44
0,,,,,,14:08
0,260334,,,,,
0,075660570,,,,$99,7AM
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,$20,
0,,,,"99 a
OK Sampler Hst",,
0,,,,,,
0,,,,,,03:27 PM
0,,,,,,
0,,,,,,
0,291604,,,80 Lexington Avenue,,
0,6999118,,,,,20:33
0,40010,-85.4507,38.3735,100 Marketplace Drive,$2,
0,040055900,,,,$12.50,
0,24012,-79.9322,37.3029,1 the agp Sst,,03:35PM
